0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0416259650560029,-0.0402837193961923,-0.0331087975227566,0.0175155767049425,0.01877924737663,0.0340302422586926,0.0618894964607367,0.0543371205248299,0.0484992547704566,-0.0429682107158135,-0.0459113281861465,-0.000326354794089778,-0.0225386361570978,-0.0103862167619327,0.0192779001225468,0.0462928349306822,0.035873123359076,0.0426613890160833,-0.0284570350878782,-0.0318333640169445,-0.0431857443188964,-0.0289058501838291,-0.0645884767057958,-0.00722583111519105,0.0453498535864238,0.0284472358268012,0.0273244744491175,-0.0313186209650367,-0.0526594020283577,-0.0510941694002196,-0.0140796424849855,-0.0237980018429726,-0.028942601463939,0.0207956870119776,0.0229015837728625,0.00864699033828289,-0.00649474365369826,-0.034110305165515,-0.0241652636253108,-0.00607880388332497,-0.0316920950336848,-0.0210153475795517,0.0183518496471162,-0.00316348253671269,0.00775451995491146,-0.00526276524405231,0.0278481716556472,0.00719551320433105,-0.00859844547202014,-0.007427605508096,-0.0117512357243775,-0.0279726815251329,-0.0448620987818286,-0.0163041838904076,-0.00248209213312232,0.00171491048962759,0.00158381381499236,0.00350125488911513,-0.00412329015926366,-0.0463113490827501,-0.0377134207133398,-0.0394191202489962,-0.0106882893105529,-0.00817894311054352,0.018300716175095,-0.00814232961478714,-0.0234644397434498,-0.0433270844810008,-0.0795269229934737,-0.0566899063461074,-0.0529196382127574,-0.0660167218432223,-0.00977470685950303,-0.0113704706084625,-0.0053023010981447,-0.0174614772534375,-0.0343528096131086,-0.0506839687802843,-0.0428623260013367,-0.0767414007401502,-0.0713790612916863
0.110594896263706,0.113131436319472,0.0771036637480221,0.0661098245581951,0.0353807575485811,0.0286456774987693,0.0310174781594326,-0.0136254593522112,-0.0193421984698563,0.10805835620794,0.0839389986830252,0.120417364052784,0.0430115474407324,0.0166903115428831,-0.0205770761362605,0.00201838043265592,-0.0342907059385608,-0.0250589375875013,0.0686524892178725,0.0589573787739805,0.0296787005350006,0.0166097277123226,0.0257060545605756,-0.00960337995023429,-0.015463089682422,-0.026432281508521,-0.0511752552857011,0.0606872442317336,0.0634221135524462,-0.0019066560666782,-0.0236275756947693,-0.0505070423623725,-0.0280794085428302,-0.055197763074641,-0.0470164550830356,-0.0612836437266852,0.0732546493133032,0.0025833712827714,-0.0389989169786696,-0.0450102281284658,-0.0460091034190561,-0.0601752139814305,-0.0571725511479293,-0.0583743911448852,-0.082893286180255,0.0478606610918086,0.0189912061314578,-0.0778205560036227,-0.0599966297140073,-0.0588688397025399,-0.0829279033188289,-0.0791682630368756,-0.0863994615878977,-0.102918063335573,0.0337748250023017,0.00451294644243881,-0.0239319114814464,-0.0653433080831873,-0.0686575147762899,-0.0822383174007728,-0.0897254653513847,-0.0891261321390167,-0.132062251454269,0.00974283636133933,-0.0230139319835022,-0.0509628996866439,-0.0579415887711017,-0.0614263602090299,-0.0968959007338069,-0.105820657443688,-0.114447987696383,-0.0927575265702653,-0.00857916726050237,-0.0269011708823441,-0.0303104819473903,-0.0675985120118906,-0.0730409145414637,-0.0956970271435015,-0.118663119840877,-0.0882911493658013,-0.0905243379680333
0.00943779239403464,0.00521555610973398,-0.0161972853581188,-0.0334707634673602,-0.0268629919684332,-0.00505388269948998,-0.00219104775078926,0.0137955034215933,0.0372462257663138,0.0136600286783353,0.00976412686568871,-0.0200432115866704,-0.0129570892039498,-0.0105835311505078,0.058277886757735,0.0284804965784547,0.0466994139519295,0.0606969481110343,0.0289116235378184,0.0241223156297238,0.0140443126497867,0.016788252586939,-0.0434818616285026,0.0203678680208606,0.0263469179827996,0.04010239356864,0.0808149209328694,0.0319055943599154,0.0126236442176941,0.0445069337675616,0.015020186975811,0.00423248265199157,0.0403285289714103,0.0485384670660457,0.0450484357949108,0.0936318948033806,0.0555583118550558,0.0262990153550443,0.0221949308301731,0.00826261379517822,0.0262894885381279,-0.000515542205224801,0.00491330923586624,0.0570554754233356,0.082032743518531,0.0503734183148364,0.0484793888867194,0.0455149441640223,0.0116754595448139,0.024978215349251,0.0137217273996381,0.0262060713755971,0.081994032917619,0.0476871893386665,0.0487990604261141,0.0195488411206801,0.015228462102084,0.000153467792494698,0.0167028981050305,0.0265203570293085,0.0197115180989904,0.0676547715783944,0.0696226699538307,0.00830615163392531,0.010338960871333,0.0232740817436152,0.0105607387959631,-0.00101029558434384,0.031898581853016,0.0245564298659801,0.0421421612312546,0.196788344932502,0.00991225372003082,0.0115183558061363,-0.0254343722353815,-0.0142891240649497,-0.00732907521951094,-0.0112580191861243,-0.00583684632542026,0.171635172839419,0.184211758885961
-0.0162619407675761,-0.00352176922519704,-0.00660813339951085,0.0003353035127245,-0.0424196609085938,0.0065635005445605,-0.00890944751383938,0.00780007750278268,-0.00176396779240519,-0.0290021123099552,-0.0165955780638321,-0.0308637312211246,-0.0112799610713041,-0.00417965051961091,-0.0104961446250073,-0.0167013476547168,0.00365078681577971,-0.0113280130875931,-0.0138079735053881,-0.00698440197619316,-0.0184932740527784,-0.0107970649727287,-0.0221986264244484,-0.00862903534218368,-0.00709563315734907,0.00142457780684698,0.00144220723923977,-0.0185195010427192,-0.0250446624326235,-0.0147329057733764,-0.00851170521698419,-0.000375157734132345,0.00527426283806995,-0.0120599739130948,-0.0192586230768842,0.0021317819759314,-0.021506299616391,-0.00569116316999507,-0.00378127167415763,0.00638507300775297,-0.00551205999541482,-0.00351931344219024,-0.00715891599648957,-0.0113356379343872,-0.000505971586281097,-0.0124019340118499,-0.0209650856185814,-0.00138090930364309,-0.0116395987726049,-0.00587056777697381,-0.00505289260546389,-0.0108185143362694,0.00412873305655306,0.0246102265918178,-0.0122349644709318,0.0088165254305737,-0.0145755839373498,-0.00712992691173137,-0.0120560553291259,-0.0115034033971869,-0.00558449709728206,-0.000998280303205541,0.0176119255305332,0.00767464666076683,-0.00901142818086349,0.000138086799404124,-0.000320215124026436,-0.0129928039900096,-0.0197664558971356,-0.00675906669700994,0.00131476412308143,-0.0543647339787156,-0.00139141953880367,-0.0104574857383742,-0.0126973855270479,-0.00683647019295857,-0.00629202238661186,-0.0118131630883049,-0.00807583890747219,-0.0629273221247174,-0.0586460280517165
0.0064239715802374,0.000396422511500923,0.00376251873740462,-0.013736025869085,0.0330459680953989,-0.00743221271810632,-0.00231483707770254,-0.0113807578985466,-0.0103142181688954,0.0124515206489739,0.00393410689486003,0.00333811778249573,0.00941599103849589,0.00369853390542969,-0.000652745690252499,-0.0115127817359149,-0.013128202166686,-0.00924767843924417,0.00168965819383508,0.00484915133502057,0.0188327825759147,0.00550860299059325,-0.0333281662536933,-0.0104812768290213,-0.00492370917557677,-0.00423815837924403,-0.0120374182407658,-0.00923870017485087,0.0193368255184607,-0.0157656390092399,-0.00869025111931431,-0.00996711755173035,-0.00302048619656247,-0.0112960889328069,-4.97454019862909e-05,-0.0260802556974936,-0.00954565379481793,-0.0121977390265895,-0.0383579265552634,-0.0238175902380848,-0.0265150076983057,-0.0284255063841777,-0.0122051954809242,-0.0112290478707024,-0.013915697216509,-0.00832673845698987,0.00220433106595444,-0.0173466611933979,-0.0258246401329173,-0.0241748563739886,-0.0178518074730015,-0.000388635883517257,-0.023188121143189,-0.0106269195675396,-0.0143187009487951,-0.0275115221382308,-0.0108963866836174,-0.020604862403411,-0.0151080080148396,-0.0245251160370786,-0.0223224032084766,-0.0445236171617867,-0.0512707885386726,-0.0181063879851541,-0.0191748251331906,-0.038794400904878,-0.0372063326119645,-0.0120392344524064,-0.0183875111035349,-0.0278798785883498,-0.0357608978852738,-0.072492977883335,-0.0237730174646009,-0.0294396469440477,-0.0286553136269402,-0.0310511876337065,-0.0235571138448658,-0.0329915259882335,-0.028425466560787,-0.0648778705573732,-0.0686854242203541
-0.0547089242539519,-0.0481918388509504,-0.0310903309743514,-0.0595591269908556,-0.0286302699131343,-0.0180223596950409,-0.0251156729219159,-0.0198283404474495,-0.022907845213104,-0.0612260096569534,-0.0428612217054717,-0.0667420634985169,-0.0314964164979575,-0.0302650250309885,-0.0266889192656965,-0.0312381907515742,-0.0139829664649858,-0.0259873499787586,-0.0313558182216827,-0.0418238628735619,-0.0250952905156453,-0.0426840604411618,-0.0391408954031372,-0.0291545173650249,-0.0221410409945618,-0.0260429069668702,-0.011436592496381,-0.0377690041363392,-0.0348248162700937,-0.0470077902207149,-0.032101340610464,-0.0335623523550831,-0.0286472137967043,-0.0194500569110105,-0.0219146130145344,-0.0303907088011187,-0.0535954095851523,-0.0331283509627063,-0.0536734012472971,-0.0448923342697471,-0.0414505821121597,-0.0166446972579948,-0.0180318728096962,-0.0141349145255244,-0.0269404347639245,-0.0504035525642039,-0.0351097113193479,-0.0397914573223984,-0.0396065064592767,-0.0261480052014713,-0.0106921441670407,-0.0244879576520679,-0.0297673988037377,-0.0100118337279152,-0.0461887234531268,-0.0433939967018731,-0.0368429413801472,-0.0341263725980653,-0.025852502717447,-0.0295933434267991,-0.0166464724313852,-0.0411822646838906,-0.00243086759598791,-0.0548726645091893,-0.0399325291196569,-0.0396049882166871,-0.0283453646022848,-0.0403940765189697,-0.034905510077377,-0.0208405583228382,-0.0290602315395588,0.0162708250835844,-0.0508344283418145,-0.0467961921744396,-0.0464440263974055,-0.0247244596133962,-0.0266590447534842,-0.0351760439568525,-0.0250327650447647,0.00873685926732547,0.0125038421754549
0.00651597890780088,0.0118612918738838,0.010135147538098,0.0193413346151799,0.0319883399097926,0.0199084473548877,0.0176764794016679,0.0124929568721493,0.0134431172601149,0.00117066594171797,0.0158394923929475,0.000615635389356623,0.0187891422360188,0.0142160114680403,0.0144530158154507,0.0178081009403094,0.0108557114509801,0.0143932776480805,0.0105683749536323,0.0165667212497197,0.0178460966560819,0.0172770949995992,-0.0242219552715138,0.00107836087636571,0.0019273205182034,0.0160522242242167,0.00397776595878402,0.00176444322175622,0.00826036938877902,0.0175964102462489,0.0116297193384426,0.00707605525734934,0.0121550624433226,0.0158414429259323,0.0242672849446818,0.0159819816964578,0.00700326914732411,0.00540252627627986,0.0088289317601269,0.0115801906874766,0.010147498774076,-0.00541122966303716,0.0419949538002496,0.0116364806866074,0.00565405605961041,0.00278383442079923,0.00334173055303195,-0.00331724101090635,-0.00707055490164264,0.00881553721681349,0.00397674906830056,0.00156875680929666,0.0072676069830091,0.0139741323077819,0.000474069142736488,0.00655536261218934,0.00596691128744683,0.000992330752873137,-0.00226860715049964,0.00196064069255378,0.00523139274033188,-0.00185000200354869,0.0441113077479147,-0.00728143189290826,-0.00047686220398815,-0.00952384071069879,-0.00698273151946321,-0.0116297171103904,0.00027446719861521,0.00737117338974588,-0.00647819260151576,0.0801005578637975,-0.0116169669868177,-0.0159525020807271,0.00303114515745419,0.00312536228083763,0.00142005355487137,-0.00500541369295382,0.00207366299403793,0.0660880096125052,0.0730942837381514
